libelle_niv__4,date_releve,fluide,quantite_kwh
GS LA FONTAINE,2016-01-05T00:00:00,ELECTRICITE,3451
GS LA FONTAINE,2016-01-06T00:00:00,ELECTRICITE,4269
GS LA FONTAINE,2016-01-07T00:00:00,ELECTRICITE,3872
GS LA FONTAINE,2016-07-27T00:00:00,ELECTRICITE,2511
GS LA FONTAINE,2016-01-09T00:00:00,ELECTRICITE,365
GS LA FONTAINE,2016-01-10T00:00:00,ELECTRICITE,4149
GS LA FONTAINE,2016-01-11T00:00:00,ELECTRICITE,3898
GS LA FONTAINE,2016-01-12T00:00:00,ELECTRICITE,5370
GS LA FONTAINE,2016-12-31T00:00:00,ELECTRICITE,4284
GS LES FRENES ZUP XI,2016-05-02T00:00:00,ELECTRICITE,"2246,76"
GS LES FRENES ZUP XI,2016-04-03T00:00:00,ELECTRICITE,"1671,64"
GS LES FRENES ZUP XI,2016-01-04T00:00:00,ELECTRICITE,"2233,33"
GS LES FRENES ZUP XI,2016-04-05T00:00:00,ELECTRICITE,"8262,61"
GS LES FRENES ZUP XI,2016-02-06T00:00:00,ELECTRICITE,"7015,99"
GS LES FRENES ZUP XI,2016-01-07T00:00:00,ELECTRICITE,"7657,47"
GS LES FRENES ZUP XI,2016-07-27T00:00:00,ELECTRICITE,"5236,12"
GS LES FRENES ZUP XI,2016-02-09T00:00:00,ELECTRICITE,"12233,15"
GS LES FRENES ZUP XI,2016-10-10T00:00:00,ELECTRICITE,"10797,72"
GS LES FRENES ZUP XI,2016-01-11T00:00:00,ELECTRICITE,"5573,45"
GS LES FRENES ZUP XI,2016-01-12T00:00:00,ELECTRICITE,"2253,08"
GS LES FRENES ZUP XI,2016-12-31T00:00:00,ELECTRICITE,"1862,82"
GS LES TREMBLES ZUP 12,2016-01-02T00:00:00,ELECTRICITE,"2513,32"
GS LES TREMBLES ZUP 12,2016-01-03T00:00:00,ELECTRICITE,"2003,36"
GS LES TREMBLES ZUP 12,2016-01-04T00:00:00,ELECTRICITE,"1968,02"
GS LES TREMBLES ZUP 12,2016-01-05T00:00:00,ELECTRICITE,"1740,78"
GS LES TREMBLES ZUP 12,2016-01-06T00:00:00,ELECTRICITE,"1477,06"
GS LES TREMBLES ZUP 12,2016-01-07T00:00:00,ELECTRICITE,"1436,78"
GS LES TREMBLES ZUP 12,2016-07-27T00:00:00,ELECTRICITE,"1132,78"
GS LES TREMBLES ZUP 12,2016-01-09T00:00:00,ELECTRICITE,"992,18"
GS LES TREMBLES ZUP 12,2016-01-10T00:00:00,ELECTRICITE,"1510,88"
GS LES TREMBLES ZUP 12,2016-01-11T00:00:00,ELECTRICITE,"1535,58"
GS LES TREMBLES ZUP 12,2016-01-12T00:00:00,ELECTRICITE,"1782,58"
GS LES TREMBLES ZUP 12,2016-12-31T00:00:00,ELECTRICITE,"1897,72"
GS VIGNY MUSSET,2016-01-02T00:00:00,ELECTRICITE,6361
GS VIGNY MUSSET,2016-03-03T00:00:00,ELECTRICITE,6197
GS VIGNY MUSSET,2016-01-04T00:00:00,ELECTRICITE,4417
GS VIGNY MUSSET,2016-01-05T00:00:00,ELECTRICITE,4164
GS VIGNY MUSSET,2016-06-17T00:00:00,ELECTRICITE,6510
GS VIGNY MUSSET,2016-01-07T00:00:00,ELECTRICITE,3160
GS VIGNY MUSSET,2016-01-08T00:00:00,ELECTRICITE,2064
GS VIGNY MUSSET,2016-01-09T00:00:00,ELECTRICITE,1976
GS VIGNY MUSSET,2016-01-10T00:00:00,ELECTRICITE,5166
GS VIGNY MUSSET,2016-01-11T00:00:00,ELECTRICITE,4720
GS VIGNY MUSSET,2016-01-12T00:00:00,ELECTRICITE,6385
GS VIGNY MUSSET,2016-12-31T00:00:00,ELECTRICITE,4954
GROUPE SCOLAIRE SAINT BRUNO,2016-06-09T00:00:00,ELECTRICITE,0
GROUPE SCOLAIRE SAINT BRUNO,2016-11-23T00:00:00,ELECTRICITE,4174
POLE MUSICAL LA SAULAIE,2016-08-01T00:00:00,ELECTRICITE,889
POLE MUSICAL LA SAULAIE,2016-04-02T00:00:00,ELECTRICITE,4213
POLE MUSICAL LA SAULAIE,2016-04-04T00:00:00,ELECTRICITE,7569
POLE MUSICAL LA SAULAIE,2016-04-05T00:00:00,ELECTRICITE,3479
POLE MUSICAL LA SAULAIE,2016-02-06T00:00:00,ELECTRICITE,2952
POLE MUSICAL LA SAULAIE,2016-06-07T00:00:00,ELECTRICITE,4123
POLE MUSICAL LA SAULAIE,2016-07-20T00:00:00,ELECTRICITE,2625
POLE MUSICAL LA SAULAIE,2016-01-09T00:00:00,ELECTRICITE,7431
POLE MUSICAL LA SAULAIE,2016-01-10T00:00:00,ELECTRICITE,5505
POLE MUSICAL LA SAULAIE,2016-11-18T00:00:00,ELECTRICITE,7216
POLE MUSICAL LA SAULAIE,2016-01-12T00:00:00,ELECTRICITE,1048
POLE MUSICAL LA SAULAIE,2016-12-31T00:00:00,ELECTRICITE,3522
ANNEXE ECOLE DES ARTS,2016-01-02T00:00:00,ELECTRICITE,"2355,44"
ANNEXE ECOLE DES ARTS,2016-01-03T00:00:00,ELECTRICITE,"3945,62"
ANNEXE ECOLE DES ARTS,2016-01-04T00:00:00,ELECTRICITE,"12630,66"
ANNEXE ECOLE DES ARTS,2016-01-05T00:00:00,ELECTRICITE,"3692,91"
ANNEXE ECOLE DES ARTS,2016-01-06T00:00:00,ELECTRICITE,"3383,85"
ANNEXE ECOLE DES ARTS,2016-01-07T00:00:00,ELECTRICITE,"2820,56"
ANNEXE ECOLE DES ARTS,2016-01-08T00:00:00,ELECTRICITE,"1733,24"
ANNEXE ECOLE DES ARTS,2016-01-09T00:00:00,ELECTRICITE,"1909,7"
ANNEXE ECOLE DES ARTS,2016-01-10T00:00:00,ELECTRICITE,"3458,31"
ANNEXE ECOLE DES ARTS,2016-01-11T00:00:00,ELECTRICITE,"3980,3"
ANNEXE ECOLE DES ARTS,2016-01-12T00:00:00,ELECTRICITE,"4936,04"
ANNEXE ECOLE DES ARTS,2016-12-31T00:00:00,ELECTRICITE,"4556,85"
ANNEXE ECOLE DES ARTS,2016-12-31T00:00:00,ELECTRICITE,0
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-02T00:00:00,ELECTRICITE,28207
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-03T00:00:00,ELECTRICITE,24806
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-04T00:00:00,ELECTRICITE,28144
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-05T00:00:00,ELECTRICITE,22049
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-06T00:00:00,ELECTRICITE,28267
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-07T00:00:00,ELECTRICITE,42270
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-08T00:00:00,ELECTRICITE,38273
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-09T00:00:00,ELECTRICITE,34629
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-10T00:00:00,ELECTRICITE,40701
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-11T00:00:00,ELECTRICITE,43462
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-01-12T00:00:00,ELECTRICITE,30567
CONSERVATOIRE REGIONAL DE MUSIQUE,2016-12-31T00:00:00,ELECTRICITE,24253
ECOLE BERLIOZ ART DE LA SCENE,2016-01-02T00:00:00,ELECTRICITE,"1736,56"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-03T00:00:00,ELECTRICITE,"2908,92"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-04T00:00:00,ELECTRICITE,"9312,02"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-05T00:00:00,ELECTRICITE,"2722,62"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-06T00:00:00,ELECTRICITE,"2494,76"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-07T00:00:00,ELECTRICITE,"2079,47"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-08T00:00:00,ELECTRICITE,"1277,84"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-09T00:00:00,ELECTRICITE,"1407,93"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-10T00:00:00,ELECTRICITE,"2549,66"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-11T00:00:00,ELECTRICITE,"2934,49"
ECOLE BERLIOZ ART DE LA SCENE,2016-01-12T00:00:00,ELECTRICITE,"3639,12"
ECOLE BERLIOZ ART DE LA SCENE,2016-12-31T00:00:00,ELECTRICITE,"3359,56"
ECOLE BERLIOZ ART DE LA SCENE,2016-12-31T00:00:00,ELECTRICITE,0
ECHARLIERES,2016-07-14T00:00:00,ELECTRICITE,282
ECHARLIERES,2016-08-14T00:00:00,ELECTRICITE,1016
ECHARLIERES,2016-09-14T00:00:00,ELECTRICITE,1006
ECHARLIERES,2016-10-15T00:00:00,ELECTRICITE,1154
ECHARLIERES,2016-11-15T00:00:00,ELECTRICITE,1811
ECHARLIERES,2016-12-31T00:00:00,ELECTRICITE,2281
GYMNASE MALHERBE,2016-01-02T00:00:00,ELECTRICITE,"2022,89"
GYMNASE MALHERBE,2016-01-03T00:00:00,ELECTRICITE,"3388,59"
GYMNASE MALHERBE,2016-01-04T00:00:00,ELECTRICITE,"10847,49"
GYMNASE MALHERBE,2016-01-05T00:00:00,ELECTRICITE,"3171,54"
GYMNASE MALHERBE,2016-01-06T00:00:00,ELECTRICITE,"2906,13"
GYMNASE MALHERBE,2016-01-07T00:00:00,ELECTRICITE,"2422,36"
GYMNASE MALHERBE,2016-01-08T00:00:00,ELECTRICITE,"1488,53"
GYMNASE MALHERBE,2016-01-09T00:00:00,ELECTRICITE,"1640,08"
GYMNASE MALHERBE,2016-01-10T00:00:00,ELECTRICITE,"2970,06"
GYMNASE MALHERBE,2016-01-11T00:00:00,ELECTRICITE,"3418,36"
GYMNASE MALHERBE,2016-01-12T00:00:00,ELECTRICITE,"4239,17"
GYMNASE MALHERBE,2016-12-31T00:00:00,ELECTRICITE,"3913,53"
GYMNASE MALHERBE,2016-12-31T00:00:00,ELECTRICITE,0
GYMNASE ALPHONSE DAUDET,2016-02-02T00:00:00,ELECTRICITE,"1030,08"
GYMNASE ALPHONSE DAUDET,2016-02-03T00:00:00,ELECTRICITE,"780,96"
GYMNASE ALPHONSE DAUDET,2016-04-04T00:00:00,ELECTRICITE,"1024,68"
GYMNASE ALPHONSE DAUDET,2016-02-05T00:00:00,ELECTRICITE,"752,16"
GYMNASE ALPHONSE DAUDET,2016-01-06T00:00:00,ELECTRICITE,"875,04"
GYMNASE ALPHONSE DAUDET,2016-04-07T00:00:00,ELECTRICITE,"867,36"
GYMNASE ALPHONSE DAUDET,2016-07-27T00:00:00,ELECTRICITE,"489,36"
GYMNASE ALPHONSE DAUDET,2016-01-09T00:00:00,ELECTRICITE,"101,04"
GYMNASE ALPHONSE DAUDET,2016-04-10T00:00:00,ELECTRICITE,"951,48"
GYMNASE ALPHONSE DAUDET,2016-07-11T00:00:00,ELECTRICITE,"896,28"
GYMNASE ALPHONSE DAUDET,2016-05-12T00:00:00,ELECTRICITE,"973,44"
GYMNASE ALPHONSE DAUDET,2016-12-31T00:00:00,ELECTRICITE,"748,8"
GYMNASE HOUILLE BLANCHE,2016-01-02T00:00:00,ELECTRICITE,"1927,2"
GYMNASE HOUILLE BLANCHE,2016-01-03T00:00:00,ELECTRICITE,"1392,48"
GYMNASE HOUILLE BLANCHE,2016-01-04T00:00:00,ELECTRICITE,"1671,84"
GYMNASE HOUILLE BLANCHE,2016-05-17T00:00:00,ELECTRICITE,"1381,76"
GYMNASE HOUILLE BLANCHE,2016-01-06T00:00:00,ELECTRICITE,"795,52"
GYMNASE HOUILLE BLANCHE,2016-01-07T00:00:00,ELECTRICITE,"1128,8"
GYMNASE HOUILLE BLANCHE,2016-01-08T00:00:00,ELECTRICITE,"822,24"
GYMNASE HOUILLE BLANCHE,2016-01-09T00:00:00,ELECTRICITE,180
GYMNASE HOUILLE BLANCHE,2016-01-10T00:00:00,ELECTRICITE,"1090,56"
GYMNASE HOUILLE BLANCHE,2016-01-11T00:00:00,ELECTRICITE,"1155,84"
GYMNASE HOUILLE BLANCHE,2016-01-12T00:00:00,ELECTRICITE,"1846,88"
GYMNASE HOUILLE BLANCHE,2016-12-31T00:00:00,ELECTRICITE,"1805,92"
GYMNASE JOSEPH VALLIER,2016-02-22T00:00:00,ELECTRICITE,10297
GYMNASE JOSEPH VALLIER,2016-05-17T00:00:00,ELECTRICITE,6314
GYMNASE JOSEPH VALLIER,2016-08-24T00:00:00,ELECTRICITE,3395
GYMNASE JOSEPH VALLIER,2016-11-17T00:00:00,ELECTRICITE,5831
GYMNASE BERTHE DE BOISSIEUX,2016-03-02T00:00:00,ELECTRICITE,6052
GYMNASE BERTHE DE BOISSIEUX,2016-03-03T00:00:00,ELECTRICITE,5045
GYMNASE BERTHE DE BOISSIEUX,2016-05-04T00:00:00,ELECTRICITE,5418
GYMNASE BERTHE DE BOISSIEUX,2016-03-05T00:00:00,ELECTRICITE,3651
GYMNASE BERTHE DE BOISSIEUX,2016-02-06T00:00:00,ELECTRICITE,3687
GYMNASE BERTHE DE BOISSIEUX,2016-05-07T00:00:00,ELECTRICITE,2706
GYMNASE BERTHE DE BOISSIEUX,2016-02-08T00:00:00,ELECTRICITE,1710
GYMNASE BERTHE DE BOISSIEUX,2016-02-09T00:00:00,ELECTRICITE,1906
GYMNASE BERTHE DE BOISSIEUX,2016-04-10T00:00:00,ELECTRICITE,4034
GYMNASE BERTHE DE BOISSIEUX,2016-11-14T00:00:00,ELECTRICITE,6316
GYMNASE BERTHE DE BOISSIEUX,2016-01-12T00:00:00,ELECTRICITE,3703
GYMNASE BERTHE DE BOISSIEUX,2016-12-31T00:00:00,ELECTRICITE,6906
GYMNASE LEON JOUHAUX,2016-02-02T00:00:00,ELECTRICITE,7930
GYMNASE LEON JOUHAUX,2016-03-03T00:00:00,ELECTRICITE,5873
GYMNASE LEON JOUHAUX,2016-05-04T00:00:00,ELECTRICITE,5398
GYMNASE LEON JOUHAUX,2016-03-05T00:00:00,ELECTRICITE,3439
GYMNASE LEON JOUHAUX,2016-06-06T00:00:00,ELECTRICITE,3216
GYMNASE LEON JOUHAUX,2016-05-07T00:00:00,ELECTRICITE,3106
GYMNASE LEON JOUHAUX,2016-07-27T00:00:00,ELECTRICITE,1774
GYMNASE LEON JOUHAUX,2016-07-09T00:00:00,ELECTRICITE,689
GYMNASE LEON JOUHAUX,2016-05-10T00:00:00,ELECTRICITE,2639
GYMNASE LEON JOUHAUX,2016-11-14T00:00:00,ELECTRICITE,5247
GYMNASE LEON JOUHAUX,2016-05-12T00:00:00,ELECTRICITE,4323
GYMNASE LEON JOUHAUX,2016-12-31T00:00:00,ELECTRICITE,5267
PALAIS DES SPORTS,2016-01-02T00:00:00,ELECTRICITE,50027
PALAIS DES SPORTS,2016-01-03T00:00:00,ELECTRICITE,45749
PALAIS DES SPORTS,2016-01-03T00:00:00,ELECTRICITE,0
PALAIS DES SPORTS,2016-01-04T00:00:00,ELECTRICITE,39975
PALAIS DES SPORTS,2016-01-05T00:00:00,ELECTRICITE,26365
PALAIS DES SPORTS,2016-01-06T00:00:00,ELECTRICITE,39813
PALAIS DES SPORTS,2016-01-06T00:00:00,ELECTRICITE,0
PALAIS DES SPORTS,2016-01-07T00:00:00,ELECTRICITE,25534
PALAIS DES SPORTS,2016-01-07T00:00:00,ELECTRICITE,0
PALAIS DES SPORTS,2016-01-08T00:00:00,ELECTRICITE,21980
PALAIS DES SPORTS,2016-01-08T00:00:00,ELECTRICITE,0
PALAIS DES SPORTS,2016-01-09T00:00:00,ELECTRICITE,36434
PALAIS DES SPORTS,2016-01-10T00:00:00,ELECTRICITE,39065
PALAIS DES SPORTS,2016-01-11T00:00:00,ELECTRICITE,47933
PALAIS DES SPORTS,2016-01-12T00:00:00,ELECTRICITE,51139
PALAIS DES SPORTS,2016-12-31T00:00:00,ELECTRICITE,47630
CENTRE SPORTIF HOCHE,2016-08-01T00:00:00,ELECTRICITE,457
CENTRE SPORTIF HOCHE,2016-04-02T00:00:00,ELECTRICITE,19735
CENTRE SPORTIF HOCHE,2016-05-04T00:00:00,ELECTRICITE,40765
CENTRE SPORTIF HOCHE,2016-06-05T00:00:00,ELECTRICITE,15507
CENTRE SPORTIF HOCHE,2016-06-06T00:00:00,ELECTRICITE,16079
CENTRE SPORTIF HOCHE,2016-07-07T00:00:00,ELECTRICITE,12765
CENTRE SPORTIF HOCHE,2016-08-08T00:00:00,ELECTRICITE,2699
CENTRE SPORTIF HOCHE,2016-06-09T00:00:00,ELECTRICITE,2212
CENTRE SPORTIF HOCHE,2016-06-10T00:00:00,ELECTRICITE,13226
CENTRE SPORTIF HOCHE,2016-03-11T00:00:00,ELECTRICITE,14508
CENTRE SPORTIF HOCHE,2016-02-12T00:00:00,ELECTRICITE,19967
CENTRE SPORTIF HOCHE,2016-12-31T00:00:00,ELECTRICITE,18677
CENTRE SPORTIF CHORIER BERRIAT,2016-01-02T00:00:00,ELECTRICITE,"6896,18"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-03T00:00:00,ELECTRICITE,"6605,97"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-04T00:00:00,ELECTRICITE,"8492,15"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-05T00:00:00,ELECTRICITE,"6163,25"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-06T00:00:00,ELECTRICITE,"6914,67"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-07T00:00:00,ELECTRICITE,"5467,74"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-08T00:00:00,ELECTRICITE,"1342,48"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-09T00:00:00,ELECTRICITE,"1491,23"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-10T00:00:00,ELECTRICITE,"6808,22"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-11T00:00:00,ELECTRICITE,"8174,47"
CENTRE SPORTIF CHORIER BERRIAT,2016-01-12T00:00:00,ELECTRICITE,"14093,48"
CENTRE SPORTIF CHORIER BERRIAT,2016-12-31T00:00:00,ELECTRICITE,"4513,16"
HALL DES SPORTS NOTRE DAME,2016-01-04T00:00:00,ELECTRICITE,3349
HALL DES SPORTS NOTRE DAME,2016-06-30T00:00:00,ELECTRICITE,4991
HALL DES SPORTS NOTRE DAME,2016-03-10T00:00:00,ELECTRICITE,3692
HALL DES SPORTS NOTRE DAME,2016-12-31T00:00:00,ELECTRICITE,2110
GYMNASE ARGOUGES,2016-01-02T00:00:00,ELECTRICITE,7000
GYMNASE ARGOUGES,2016-03-03T00:00:00,ELECTRICITE,7000
GYMNASE ARGOUGES,2016-04-04T00:00:00,ELECTRICITE,4000
GYMNASE ARGOUGES,2016-04-05T00:00:00,ELECTRICITE,2000
GYMNASE ARGOUGES,2016-03-06T00:00:00,ELECTRICITE,3337
GYMNASE ARGOUGES,2016-07-17T00:00:00,ELECTRICITE,1500
GYMNASE ARGOUGES,2016-07-27T00:00:00,ELECTRICITE,500
GYMNASE ARGOUGES,2016-06-09T00:00:00,ELECTRICITE,-26
GYMNASE ARGOUGES,2016-04-10T00:00:00,ELECTRICITE,4000
GYMNASE ARGOUGES,2016-11-14T00:00:00,ELECTRICITE,4000
GYMNASE ARGOUGES,2016-02-12T00:00:00,ELECTRICITE,5265
GYMNASE ARGOUGES,2016-12-31T00:00:00,ELECTRICITE,4000
GYMNASE REYNIES BAYARD,2016-05-02T00:00:00,ELECTRICITE,18244
GYMNASE REYNIES BAYARD,2016-10-03T00:00:00,ELECTRICITE,16594
GYMNASE REYNIES BAYARD,2016-01-04T00:00:00,ELECTRICITE,9390
GYMNASE REYNIES BAYARD,2016-05-17T00:00:00,ELECTRICITE,0
GYMNASE REYNIES BAYARD,2016-01-06T00:00:00,ELECTRICITE,21822
GYMNASE REYNIES BAYARD,2016-01-07T00:00:00,ELECTRICITE,10716
GYMNASE REYNIES BAYARD,2016-08-17T00:00:00,ELECTRICITE,14440
GYMNASE REYNIES BAYARD,2016-01-09T00:00:00,ELECTRICITE,-6914
GYMNASE REYNIES BAYARD,2016-01-10T00:00:00,ELECTRICITE,9614
GYMNASE REYNIES BAYARD,2016-03-11T00:00:00,ELECTRICITE,11453
GYMNASE REYNIES BAYARD,2016-01-12T00:00:00,ELECTRICITE,14255
GYMNASE REYNIES BAYARD,2016-12-31T00:00:00,ELECTRICITE,13610
GYMNASE LES TREMBLES,2016-01-02T00:00:00,ELECTRICITE,"2248,76"
GYMNASE LES TREMBLES,2016-01-03T00:00:00,ELECTRICITE,"1792,48"
GYMNASE LES TREMBLES,2016-01-04T00:00:00,ELECTRICITE,"1760,86"
GYMNASE LES TREMBLES,2016-01-05T00:00:00,ELECTRICITE,"1557,54"
GYMNASE LES TREMBLES,2016-01-06T00:00:00,ELECTRICITE,"1321,58"
GYMNASE LES TREMBLES,2016-01-07T00:00:00,ELECTRICITE,"1285,54"
GYMNASE LES TREMBLES,2016-07-27T00:00:00,ELECTRICITE,"1013,54"
GYMNASE LES TREMBLES,2016-01-09T00:00:00,ELECTRICITE,"887,74"
GYMNASE LES TREMBLES,2016-01-10T00:00:00,ELECTRICITE,"1351,84"
GYMNASE LES TREMBLES,2016-01-11T00:00:00,ELECTRICITE,"1373,94"
GYMNASE LES TREMBLES,2016-01-12T00:00:00,ELECTRICITE,"1594,94"
GYMNASE LES TREMBLES,2016-12-31T00:00:00,ELECTRICITE,"1697,96"
GYMNASE AMPERE,2016-01-01T00:00:00,ELECTRICITE,0
GYMNASE AMPERE,2016-08-27T00:00:00,ELECTRICITE,20343
GYMNASE AMPERE,2016-11-29T00:00:00,ELECTRICITE,11
GYMNASE CHARLES MUNCH,2016-11-03T00:00:00,ELECTRICITE,25641
GYMNASE CHARLES MUNCH,2016-01-06T00:00:00,ELECTRICITE,11284
GYMNASE CHARLES MUNCH,2016-09-14T00:00:00,ELECTRICITE,12986
GYMNASE CHARLES MUNCH,2016-02-12T00:00:00,ELECTRICITE,12438
GYMNASE SUD LA RAMPE,2016-08-01T00:00:00,ELECTRICITE,1094
GYMNASE SUD LA RAMPE,2016-04-02T00:00:00,ELECTRICITE,5856
GYMNASE SUD LA RAMPE,2016-01-04T00:00:00,ELECTRICITE,10652
GYMNASE SUD LA RAMPE,2016-09-05T00:00:00,ELECTRICITE,5847
GYMNASE SUD LA RAMPE,2016-02-06T00:00:00,ELECTRICITE,3758
GYMNASE SUD LA RAMPE,2016-01-07T00:00:00,ELECTRICITE,3388
GYMNASE SUD LA RAMPE,2016-07-27T00:00:00,ELECTRICITE,2558
GYMNASE SUD LA RAMPE,2016-02-09T00:00:00,ELECTRICITE,74
GYMNASE SUD LA RAMPE,2016-04-10T00:00:00,ELECTRICITE,4920
GYMNASE SUD LA RAMPE,2016-04-11T00:00:00,ELECTRICITE,4448
GYMNASE SUD LA RAMPE,2016-02-12T00:00:00,ELECTRICITE,5848
GYMNASE SUD LA RAMPE,2016-12-31T00:00:00,ELECTRICITE,5852
GYMNASE A. PEGOUD EX. PUPILLES AIR,2016-06-06T00:00:00,ELECTRICITE,11753
GYMNASE A. PEGOUD EX. PUPILLES AIR,2016-10-08T00:00:00,ELECTRICITE,10665
GYMNASE A. PEGOUD EX. PUPILLES AIR,2016-11-24T00:00:00,ELECTRICITE,6447
GYMNASE LES SAULES - EYBENS,2016-02-15T00:00:00,ELECTRICITE,5879
GYMNASE LES SAULES - EYBENS,2016-04-15T00:00:00,ELECTRICITE,5680
GYMNASE LES SAULES - EYBENS,2016-06-15T00:00:00,ELECTRICITE,4648
GYMNASE LES SAULES - EYBENS,2016-08-18T00:00:00,ELECTRICITE,3313
GYMNASE LES SAULES - EYBENS,2016-10-17T00:00:00,ELECTRICITE,4570
GYMNASE LES SAULES - EYBENS,2016-12-15T00:00:00,ELECTRICITE,5491
GYMNASE EUROPOLE,2016-02-02T00:00:00,ELECTRICITE,7254
GYMNASE EUROPOLE,2016-03-03T00:00:00,ELECTRICITE,5308
GYMNASE EUROPOLE,2016-07-04T00:00:00,ELECTRICITE,6698
GYMNASE EUROPOLE,2016-06-05T00:00:00,ELECTRICITE,2589
GYMNASE EUROPOLE,2016-05-31T00:00:00,ELECTRICITE,2356
GYMNASE EUROPOLE,2016-07-07T00:00:00,ELECTRICITE,2714
GYMNASE EUROPOLE,2016-04-08T00:00:00,ELECTRICITE,981
GYMNASE EUROPOLE,2016-05-09T00:00:00,ELECTRICITE,1323
GYMNASE EUROPOLE,2016-04-10T00:00:00,ELECTRICITE,3900
GYMNASE EUROPOLE,2016-07-11T00:00:00,ELECTRICITE,5304
GYMNASE EUROPOLE,2016-06-12T00:00:00,ELECTRICITE,6170
GYMNASE EUROPOLE,2016-12-31T00:00:00,ELECTRICITE,5135
STADE BACHELARD,2016-01-02T00:00:00,ELECTRICITE,19153
STADE BACHELARD,2016-01-03T00:00:00,ELECTRICITE,18100
STADE BACHELARD,2016-01-04T00:00:00,ELECTRICITE,16730
STADE BACHELARD,2016-01-05T00:00:00,ELECTRICITE,10854
STADE BACHELARD,2016-01-06T00:00:00,ELECTRICITE,8221
STADE BACHELARD,2016-01-07T00:00:00,ELECTRICITE,8042
STADE BACHELARD,2016-01-08T00:00:00,ELECTRICITE,32981
STADE BACHELARD,2016-01-09T00:00:00,ELECTRICITE,7178
STADE BACHELARD,2016-01-10T00:00:00,ELECTRICITE,10061
STADE BACHELARD,2016-01-11T00:00:00,ELECTRICITE,13519
STADE BACHELARD,2016-01-12T00:00:00,ELECTRICITE,18299
STADE BACHELARD,2016-12-31T00:00:00,ELECTRICITE,16023
STADE CLOS D'OR,2016-08-09T00:00:00,ELECTRICITE,0
STADE CLOS D'OR,2016-10-17T00:00:00,ELECTRICITE,"1026,2"
STADE CLOS D'OR,2016-11-18T00:00:00,ELECTRICITE,"986,65"
STADE CLOS D'OR,2016-12-17T00:00:00,ELECTRICITE,"980,49"
STADE CLOS D'OR,2016-12-31T00:00:00,ELECTRICITE,"966,98"
STADE CLOS D'OR,2016-01-02T00:00:00,ELECTRICITE,"1134,63"
STADE CLOS D'OR,2016-01-03T00:00:00,ELECTRICITE,"1212,75"
STADE CLOS D'OR,2016-01-04T00:00:00,ELECTRICITE,"1228,36"
STADE CLOS D'OR,2016-01-05T00:00:00,ELECTRICITE,"1166,48"
STADE CLOS D'OR,2016-01-06T00:00:00,ELECTRICITE,"964,18"
STADE CLOS D'OR,2016-01-07T00:00:00,ELECTRICITE,"564,34"
STADE CLOS D'OR,2016-01-08T00:00:00,ELECTRICITE,"311,43"
STADE CLOS D'OR,2016-01-09T00:00:00,ELECTRICITE,"360,57"
STADE CLOS D'OR,2016-08-09T00:00:00,ELECTRICITE,"175,28"
STADE LESDIGUIERES,2016-01-02T00:00:00,ELECTRICITE,0
STADE LESDIGUIERES,2016-01-02T00:00:00,ELECTRICITE,73173
STADE LESDIGUIERES,2016-01-03T00:00:00,ELECTRICITE,63221
STADE LESDIGUIERES,2016-01-04T00:00:00,ELECTRICITE,64043
STADE LESDIGUIERES,2016-01-05T00:00:00,ELECTRICITE,34970
STADE LESDIGUIERES,2016-01-06T00:00:00,ELECTRICITE,0
STADE LESDIGUIERES,2016-01-06T00:00:00,ELECTRICITE,25886
STADE LESDIGUIERES,2016-01-07T00:00:00,ELECTRICITE,20261
STADE LESDIGUIERES,2016-01-07T00:00:00,ELECTRICITE,0
STADE LESDIGUIERES,2016-01-08T00:00:00,ELECTRICITE,0
STADE LESDIGUIERES,2016-01-08T00:00:00,ELECTRICITE,23362
